team_name,common_name,season,country,average_attendance_overall,average_attendance_home,average_attendance_away,minutes_per_goal_scored_overall,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded_overall,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,highest_goals_scored_home,highest_goals_scored_away,highest_goals_conceded_home,highest_goals_conceded_away,half_time_points_overall,half_time_points_home,half_time_points_away,corners_recorded_matches_num_overall,corners_recorded_matches_num_home,cornersRecorded_matches_away,corners_total_per_match_overall,corners_total_per_match_home,corners_total_per_match_away,corners_against_overall,corners_against_home,corners_against_away,corners_against_per_match_overall,corners_against_per_match_home,corners_against_per_match_away,over65_corners_num_overall,over75_corners_num_overall,over85_corners_num_overall,over95_corners_num_overall,over105_corners_num_overall,over115_corners_num_overall,over125_corners_num_overall,over135_corners_num_overall,over145_corners_num_overall,over65_corners_num_home,over75_corners_num_home,over85_corners_num_home,over95_corners_num_home,over105_corners_num_home,over115_corners_num_home,over125_corners_num_home,over135_corners_num_home,over145_corners_num_home,over65_corners_percentage_home,over75_corners_percentage_home,over85_corners_percentage_home,over95_corners_percentage_home,over105_corners_percentage_home,over115_corners_percentage_home,over125_corners_percentage_home,over135_corners_percentage_home,over145_corners_percentage_home,over65_corners_num_away,over75_corners_num_away,over85_corners_num_away,over95_corners_num_away,over105_corners_num_away,over115_corners_num_away,over125_corners_num_away,over135_corners_num_away,over145_corners_num_away,over65_corners_percentage_away,over75_corners_percentage_away,over85_corners_percentage_away,over95_corners_percentage_away,over105_corners_percentage_away,over115_corners_percentage_away,over125_corners_percentage_away,over135_corners_percentage_away,over145_corners_percentage_away,over25_corners_for_overall,over35_corners_for_overall,over45_corners_for_overall,over55_corners_for_overall,over65_corners_for_overall,over75_corners_for_overall,over85_corners_for_overall,over25_corners_for_percentage_overall,over35_corners_for_percentage_overall,over45_corners_for_percentage_overall,over55_corners_for_percentage_overall,over65_corners_for_percentage_overall,over75_corners_for_percentage_overall,over85_corners_for_percentage_overall,over25_corners_for_home,over35_corners_for_home,over45_corners_for_home,over55_corners_for_home,over65_corners_for_home,over75_corners_for_home,over85_corners_for_home,over25_corners_for_percentage_home,over35_corners_for_percentage_home,over45_corners_for_percentage_home,over55_corners_for_percentage_home,over65_corners_for_percentage_home,over75_corners_for_percentage_home,over85_corners_for_percentage_home,over25_corners_for_away,over35_corners_for_away,over45_corners_for_away,over55_corners_for_away,over65_corners_for_away,over75_corners_for_away,over85_corners_for_away,over25_corners_for_percentage_away,over35_corners_for_percentage_away,over45_corners_for_percentage_away,over55_corners_for_percentage_away,over65_corners_for_percentage_away,over75_corners_for_percentage_away,over85_corners_for_percentage_away,over25_corners_against_overall,over35_corners_against_overall,over45_corners_against_overall,over55_corners_against_overall,over65_corners_against_overall,over75_corners_against_overall,over85_corners_against_overall,over25_corners_against_percentage_overall,over35_corners_against_percentage_overall,over45_corners_against_percentage_overall,over55_corners_against_percentage_overall,over65_corners_against_percentage_overall,over75_corners_against_percentage_overall,over85_corners_against_percentage_overall,over25_corners_against_home,over35_corners_against_home,over45_corners_against_home,over55_corners_against_home,over65_corners_against_home,over75_corners_against_home,over85_corners_against_home,over25_corners_against_percentage_home,over35_corners_against_percentage_home,over45_corners_against_percentage_home,over55_corners_against_percentage_home,over65_corners_against_percentage_home,over75_corners_against_percentage_home,over85_corners_against_percentage_home,over25_corners_against_away,over35_corners_against_away,over45_corners_against_away,over55_corners_against_away,over65_corners_against_away,over75_corners_against_away,over85_corners_against_away,over25_corners_against_percentage_away,over35_corners_against_percentage_away,over45_corners_against_percentage_away,over55_corners_against_percentage_away,over65_corners_against_percentage_away,over75_corners_against_percentage_away,over85_corners_against_percentage_away,cornerTimingRecorded_matches_overall,cornerTimingRecorded_matches_home,cornerTimingRecorded_matches_away,corners_total_fh_overall,corners_total_fh_home,corners_total_fh_away,corners_total_2h_overall,corners_total_2h_home,corners_total_2h_away,corners_total_per_match_fh_overall,corners_total_per_match_fh_home,corners_total_per_match_fh_away,corners_total_per_match_2h_overall,corners_total_per_match_2h_home,corners_total_per_match_2h_away,corners_total_fh_over4_overall,corners_total_fh_over5_overall,corners_total_fh_over6_overall,corners_total_2h_over4_overall,corners_total_2h_over5_overall,corners_total_2h_over6_overall,over05_cards_total_overall,over15_cards_total_overall,over25_cards_total_overall,over35_cards_total_overall,over45_cards_total_overall,over55_cards_total_overall,over65_cards_total_overall,over75_cards_total_overall,over85_cards_total_overall,over05_cards_total_percentage_overall,over15_cards_total_percentage_overall,over25_cards_total_percentage_overall,over35_cards_total_percentage_overall,over45_cards_total_percentage_overall,over55_cards_total_percentage_overall,over65_cards_total_percentage_overall,over75_cards_total_percentage_overall,over85_cards_total_percentage_overall,over05_cards_total_home,over15_cards_total_home,over25_cards_total_home,over35_cards_total_home,over45_cards_total_home,over55_cards_total_home,over65_cards_total_home,over75_cards_total_home,over85_cards_total_home,over05_cards_total_percentage_home,over15_cards_total_percentage_home,over25_cards_total_percentage_home,over35_cards_total_percentage_home,over45_cards_total_percentage_home,over55_cards_total_percentage_home,over65_cards_total_percentage_home,over75_cards_total_percentage_home,over85_cards_total_percentage_home,over05_cards_total_away,over15_cards_total_away,over25_cards_total_away,over35_cards_total_away,over45_cards_total_away,over55_cards_total_away,over65_cards_total_away,over75_cards_total_away,over85_cards_total_away,over05_cards_total_percentage_away,over15_cards_total_percentage_away,over25_cards_total_percentage_away,over35_cards_total_percentage_away,over45_cards_total_percentage_away,over55_cards_total_percentage_away,over65_cards_total_percentage_away,over75_cards_total_percentage_away,over85_cards_total_percentage_away,over05_cards_for_overall,over15_cards_for_overall,over25_cards_for_overall,over35_cards_for_overall,over45_cards_for_overall,over55_cards_for_overall,over65_cards_for_overall,over05_cards_for_percentage_overall,over15_cards_for_percentage_overall,over25_cards_for_percentage_overall,over35_cards_for_percentage_overall,over45_cards_for_percentage_overall,over55_cards_for_percentage_overall,over65_cards_for_percentage_overall,over05_cards_for_home,over15_cards_for_home,over25_cards_for_home,over35_cards_for_home,over45_cards_for_home,over55_cards_for_home,over65_cards_for_home,over05_cards_for_percentage_home,over15_cards_for_percentage_home,over25_cards_for_percentage_home,over35_cards_for_percentage_home,over45_cards_for_percentage_home,over55_cards_for_percentage_home,over65_cards_for_percentage_home,over05_cards_for_away,over15_cards_for_away,over25_cards_for_away,over35_cards_for_away,over45_cards_for_away,over55_cards_for_away,over65_cards_for_away,over05_cards_for_percentage_away,over15_cards_for_percentage_away,over25_cards_for_percentage_away,over35_cards_for_percentage_away,over45_cards_for_percentage_away,over55_cards_for_percentage_away,over65_cards_for_percentage_away,over05_cards_against_overall,over15_cards_against_overall,over25_cards_against_overall,over35_cards_against_overall,over45_cards_against_overall,over55_cards_against_overall,over65_cards_against_overall,over05_cards_against_percentage_overall,over15_cards_against_percentage_overall,over25_cards_against_percentage_overall,over35_cards_against_percentage_overall,over45_cards_against_percentage_overall,over55_cards_against_percentage_overall,over65_cards_against_percentage_overall,over05_cards_against_home,over15_cards_against_home,over25_cards_against_home,over35_cards_against_home,over45_cards_against_home,over55_cards_against_home,over65_cards_against_home,over05_cards_against_percentage_home,over15_cards_against_percentage_home,over25_cards_against_percentage_home,over35_cards_against_percentage_home,over45_cards_against_percentage_home,over55_cards_against_percentage_home,over65_cards_against_percentage_home,over05_cards_against_away,over15_cards_against_away,over25_cards_against_away,over35_cards_against_away,over45_cards_against_away,over55_cards_against_away,over65_cards_against_away,over05_cards_against_percentage_away,over15_cards_against_percentage_away,over25_cards_against_percentage_away,over35_cards_against_percentage_away,over45_cards_against_percentage_away,over55_cards_against_percentage_away,over65_cards_against_percentage_away,firstGoalScoredPercentage_overall,firstGoalScoredPercentage_home,firstGoalScoredPercentage_away,shots_per_match_overall,shots_per_match_home,shots_per_match_away,shots_on_target_per_match_overall,shots_on_target_per_match_home,shots_on_target_per_match_away,shots_off_target_per_match_overall,shots_off_target_per_match_home,shots_off_target_per_match_away,fouls_by_this_team_overall,fouls_by_this_team_home,fouls_by_this_team_away,fouls_per_match_overall,fouls_per_match_home,fouls_per_match_away,offsides_total_overall,offsides_total_home,offsides_total_away,offsides_this_team_overall,offsides_this_team_home,offsides_this_team_away,offsidesRecorded_matches_overall,offsidesRecorded_matches_home,offsidesRecorded_matches_away,offsides_total_per_match_overall,offsides_total_per_match_home,offsides_total_per_match_away,offsides_this_team_per_match_overall,offsides_this_team_per_match_home,offsides_this_team_per_match_away,offsides_total_over05_overall,offsides_total_over15_overall,offsides_total_over25_overall,offsides_total_over35_overall,offsides_total_over45_overall,scoredBothHalves_overall,scoredBothHalves_home,scoredBothHalves_away,scoredBothHalvesPercentage_overall,scoredBothHalvesPercentage_home,scoredBothHalvesPercentage_away,BTTS_both_halves_overall,BTTS_both_halves_home,BTTS_both_halves_away,BTTS_and_win_overall,BTTS_and_win_home,BTTS_and_win_away,BTTS_and_win_percentage_overall,BTTS_and_win_percentage_home,BTTS_and_win_percentage_away,BTTS_and_draw_overall,BTTS_and_draw_home,BTTS_and_draw_away,BTTS_and_draw_percentage_overall,BTTS_and_draw_percentage_home,BTTS_and_draw_percentage_away,BTTS_and_lose_overall,BTTS_and_lose_home,BTTS_and_lose_away,BTTS_and_lose_percentage_overall,BTTS_and_lose_percentage_home,BTTS_and_lose_percentage_away,matches_goal_timings_recorded_overall,matches_goal_timings_recorded_home,matches_goal_timings_recorded_away,total_goals_2h_overall,total_goals_2h_home,total_goals_2h_away,average_total_goals_2h_per_match_overall,average_total_goals_2h_per_match_home,average_total_goals_2h_per_match_away,goals_scored_2h_overall,goals_scored_2h_home,goals_scored_2h_away,goals_scored_2h_per_match_overall,goals_scored_2h_per_match_home,goals_scored_2h_per_match_away,goals_conceded_2h_overall,goals_conceded_2h_home,goals_conceded_2h_away,goals_conceded_2h_per_match_overall,goals_conceded_2h_per_match_home,goals_conceded_2h_per_match_away,over05_2hg_matches_overall,over15_2hg_matches_overall,over25_2hg_matches_overall,over05_2hg_percentage_overall,over15_2hg_percentage_overall,over25_2hg_percentage_overall,points_2h_overall,points_2h_home,points_2h_away,ppg_2h_overall,ppg_2h_home,ppg_2h_away,wins_2h_overall,wins_2h_home,wins_2h_away,wins_2h_percentage_overall,wins_2h_percentage_home,wins_2h_percentage_away,draws_2h_overall,draws_2h_home,draws_2h_away,losses_2h_overall,losses_2h_home,losses_2h_away,btts_2h_overall,btts_2h_home,btts_2h_away,btts_2h_percentage_overall,btts_2h_percentage_home,btts_2h_percentage_away,clean_sheets_2h_overall,clean_sheets_2h_home,clean_sheets_2h_away,failed_to_score_2h_overall,failed_to_score_2h_home,failed_to_score_2h_away
Santos FC Sao Paulo,Santos,2022,Brazil,16643,9082,29244,78,61,107,83,90,78,4,3,2,3,46,37,9,38,19,19,11.18,11.32,11.05,220,105,115,5.79,5.53,6.05,36,33,30,26,24,18,13,7,4,19,18,16,14,12,8,5,3,2,100,95,84,74,63,42,26,16,11,17,15,14,12,12,10,8,4,2,89,79,74,63,63,53,42,21,11,33,29,24,15,11,7,6,87,76,63,39,28,18,16,19,15,12,7,6,4,4,100,79,63,37,32,21,21,14,14,12,8,5,3,2,74,74,63,42,26,16,11,34,29,21,18,15,10,5,89,76,55,47,39,26,13,17,15,9,8,8,6,3,89,79,47,42,42,32,16,17,14,12,10,7,4,2,89,74,63,53,37,21,11,38,19,19,192,101,91,233,114,119,5.05,5.32,4.79,6.13,6.00,6.26,21,13,6,25,22,17,36,34,32,28,26,23,15,0,0,95,89,84,74,68,61,39,0,0,19,19,17,13,11,11,6,0,0,100,100,89,68,57,57,32,0,0,17,15,15,15,15,12,9,0,0,89,79,79,79,79,63,47,0,0,34,30,22,14,4,2,0,89,79,57,37,11,5,0,19,15,9,6,2,0,0,100,79,47,32,11,0,0,15,15,13,8,2,2,0,79,79,68,42,11,11,0,33,28,21,13,7,1,1,87,74,55,34,18,3,3,16,14,9,6,3,1,1,84,74,47,32,16,5,5,17,14,12,7,4,0,0,89,74,63,37,21,0,0,42,63,21,13.42,15.53,11.32,5.21,6.26,4.16,8.21,9.26,7.16,495,276,219,13.03,14.53,11.53,104,41,63,56,25,31,38,19,19,2.74,2.16,3.32,1.47,1.32,1.63,37,31,19,11,3,8,6,2,21,32,11,1,0,1,6,3,3,16,16,16,6,4,2,16,21,11,6,3,3,16,16,16,38,19,19,50,29,21,1.32,1.53,1.11,28,15,13,0.74,0.79,0.68,22,14,8,0.58,0.74,0.42,27,16,5,71,42,13,52,24,28,1.37,1.26,1.47,12,6,6,32,32,32,16,6,10,10,7,3,9,6,3,24,32,16,21,8,13,19,8,11
CR Flamengo,Flamengo,2022,Brazil,39352,44558,37616,57,46,74,87,114,71,5,2,2,3,60,34,26,38,19,19,11.36,11.37,11.37,189,75,114,4.97,3.95,6.00,35,33,30,26,22,18,16,12,5,17,16,15,12,10,9,8,7,3,89,84,79,63,53,47,42,37,16,18,17,15,14,12,9,8,5,2,95,89,79,74,63,47,42,26,11,35,30,25,22,17,14,11,92,79,66,57,45,37,28,17,17,16,15,11,9,8,89,89,84,79,57,47,42,18,13,9,7,6,5,3,95,68,47,37,32,26,16,33,26,18,15,10,5,4,87,68,47,39,26,13,11,15,9,5,5,3,1,1,79,47,26,26,16,5,5,18,17,13,10,7,4,3,95,89,68,53,37,21,16,38,19,19,198,92,106,234,124,110,5.21,4.84,5.58,6.16,6.53,5.79,20,16,11,26,21,16,38,35,32,29,23,18,14,0,0,100,92,84,76,61,47,37,0,0,19,16,16,13,10,8,8,0,0,100,84,84,68,53,42,42,0,0,19,19,16,16,13,10,6,0,0,100,100,84,84,68,53,32,0,0,34,25,17,8,5,1,1,89,66,45,21,13,3,3,15,10,9,3,2,0,0,79,53,47,16,11,0,0,19,15,8,5,3,1,1,100,79,42,26,16,5,5,36,31,22,15,9,5,4,95,82,57,39,24,13,11,18,15,10,8,5,4,3,95,79,53,42,26,21,16,18,16,12,7,4,1,1,95,84,63,37,21,5,5,53,63,42,15.79,18.79,12.79,6.50,7.84,5.16,9.29,10.95,7.63,503,246,257,13.24,12.95,13.53,104,53,51,51,29,22,38,19,19,2.74,2.79,2.68,1.34,1.53,1.16,37,28,20,9,3,10,6,4,26,32,21,0,0,0,9,4,5,24,21,26,6,1,5,16,5,26,6,4,2,16,21,11,38,19,19,53,28,25,1.39,1.47,1.32,31,19,12,0.82,1.00,0.63,22,9,13,0.58,0.47,0.68,30,14,5,79,37,13,54,29,25,1.42,1.53,1.32,13,7,6,34,37,32,15,8,7,10,4,6,10,4,6,26,21,32,18,11,7,18,9,9
Botafogo FR,Botafogo,2022,Brazil,23149,21977,25493,83,95,74,80,90,71,3,3,3,4,39,25,14,38,19,19,9.87,9.53,10.21,198,91,107,5.21,4.79,5.63,33,28,20,16,15,10,10,8,3,16,12,9,8,7,4,4,3,2,84,63,47,42,37,21,21,16,11,17,16,11,8,8,6,6,5,1,89,84,57,42,42,32,32,26,5,29,23,16,11,8,6,5,76,61,42,28,21,16,13,15,10,10,7,4,3,2,79,53,53,37,21,16,11,14,13,6,4,4,3,3,74,68,32,21,21,16,16,32,27,18,15,10,8,7,84,71,47,39,26,21,18,15,12,6,6,4,4,3,79,63,32,32,21,21,16,17,15,12,9,6,4,4,89,79,63,47,32,21,21,38,19,19,173,89,84,202,92,110,4.55,4.68,4.42,5.32,4.84,5.79,16,11,6,23,15,10,37,37,33,30,26,19,15,0,0,97,97,87,79,68,50,39,0,0,19,19,17,17,16,10,8,0,0,100,100,89,89,84,53,42,0,0,18,18,16,13,10,9,7,0,0,95,95,84,68,53,47,37,0,0,36,28,18,11,4,2,1,95,74,47,28,11,5,3,18,14,9,4,1,1,0,95,74,47,21,5,5,0,18,14,9,7,3,1,1,95,74,47,37,16,5,5,37,31,20,13,8,3,1,97,82,53,34,21,8,3,19,18,13,9,5,2,0,100,95,68,47,26,11,0,18,13,7,4,3,1,1,95,68,37,21,16,5,5,42,42,42,14.84,16,13.68,5.82,5.58,6.05,9.03,10.42,7.63,495,246,249,13.03,12.95,13.11,157,69,88,51,21,30,38,19,19,4.13,3.63,4.63,1.34,1.11,1.58,38,34,30,22,14,8,4,4,21,21,21,0,0,0,6,2,4,16,11,21,6,2,4,16,11,21,3,3,0,8,16,0,38,19,19,51,22,29,1.34,1.16,1.53,29,11,18,0.76,0.58,0.95,22,11,11,0.58,0.58,0.58,33,15,3,87,39,8,57,23,34,1.50,1.21,1.79,16,6,10,42,32,53,9,5,4,13,8,5,6,2,4,16,11,21,20,9,11,17,11,6
Fluminense FC,Fluminense,2022,Brazil,27103,30893,11943,54,44,71,83,86,81,5,3,3,3,60,33,27,38,19,19,11.21,12.00,10.42,199,87,112,5.24,4.58,5.89,36,34,32,24,20,13,12,11,6,18,18,18,14,11,8,8,8,4,95,95,95,74,57,42,42,42,21,18,16,14,10,9,5,4,3,2,95,84,74,53,47,26,21,16,11,34,28,27,18,15,13,9,89,74,71,47,39,34,24,18,17,16,13,11,11,8,95,89,84,68,57,57,42,16,11,11,5,4,2,1,84,57,57,26,21,11,5,32,26,22,16,8,7,6,84,68,57,42,21,18,16,16,11,9,6,3,2,2,84,57,47,32,16,11,11,16,15,13,10,5,5,4,84,79,68,53,26,26,21,38,19,19,210,110,100,216,118,98,5.53,5.79,5.26,5.68,6.21,5.16,26,18,10,28,17,10,38,37,31,23,20,13,8,0,0,100,97,82,61,53,34,21,0,0,19,18,17,11,10,7,5,0,0,100,95,89,57,53,37,26,0,0,19,19,14,12,10,6,3,0,0,100,100,74,63,53,32,16,0,0,32,22,15,9,7,3,2,84,57,39,24,18,8,5,17,11,9,4,4,1,1,89,57,47,21,21,5,5,15,11,6,5,3,2,1,79,57,32,26,16,11,5,36,31,17,6,4,1,1,95,82,45,16,11,3,3,18,16,9,2,2,1,1,95,84,47,11,11,5,5,18,15,8,4,2,0,0,95,79,42,21,11,0,0,63,63,63,15.68,18.63,12.74,6.11,7.00,5.21,9.58,11.63,7.53,431,219,212,11.34,11.53,11.16,153,94,59,59,40,19,38,19,19,4.03,4.95,3.11,1.55,2.11,1.00,38,35,28,20,14,13,8,5,34,42,26,2,1,1,9,7,2,24,37,11,5,2,3,13,11,16,3,1,2,8,5,11,38,19,19,57,33,24,1.50,1.74,1.26,35,23,12,0.92,1.21,0.63,22,10,12,0.58,0.53,0.63,28,18,9,74,47,24,66,35,31,1.74,1.84,1.63,17,9,8,45,47,42,15,8,7,6,2,4,11,7,4,28,37,21,21,10,11,16,7,9
São Paulo FC,São Paulo,2022,Brazil,33673,33673,0,62,54,74,81,81,81,4,4,3,3,62,35,27,38,19,19,10.76,10.90,10.63,178,75,103,4.68,3.95,5.42,32,30,27,24,21,13,12,9,6,17,17,14,11,8,6,6,4,3,89,89,74,57,42,32,32,21,16,15,13,13,13,13,7,6,5,3,79,68,68,68,68,37,32,26,16,35,27,23,17,15,11,9,92,71,61,45,39,28,24,17,15,14,10,9,6,5,89,79,74,53,47,32,26,18,12,9,7,6,5,4,95,63,47,37,32,26,21,33,23,15,12,9,4,2,87,61,39,32,24,11,5,16,10,5,4,3,0,0,84,53,26,21,16,0,0,17,13,10,8,6,4,2,89,68,53,42,32,21,11,38,19,19,184,84,100,223,123,100,4.84,4.42,5.26,5.87,6.47,5.26,17,13,11,26,20,16,38,37,36,34,26,23,16,0,0,100,97,95,89,68,61,42,0,0,19,18,18,18,12,11,8,0,0,100,95,95,95,63,57,42,0,0,19,19,18,16,14,12,8,0,0,100,100,95,84,74,63,42,0,0,38,34,19,10,5,3,2,100,89,50,26,13,8,5,19,17,8,4,1,0,0,100,89,42,21,5,0,0,19,17,11,6,4,3,2,100,89,57,32,21,16,11,37,33,21,15,10,4,1,97,87,55,39,26,11,3,18,16,11,9,6,2,0,95,84,57,47,32,11,0,19,17,10,6,4,2,1,100,89,53,32,21,11,5,47,47,47,14.53,16.16,12.89,5.58,6.42,4.74,8.95,9.74,8.16,518,247,271,13.63,13,14.26,129,70,59,67,39,28,38,19,19,3.39,3.68,3.11,1.76,2.05,1.47,37,32,23,15,10,13,7,6,34,37,32,1,1,0,7,4,3,18,21,16,12,5,7,32,26,37,3,1,2,8,5,11,38,19,19,45,23,22,1.18,1.21,1.16,24,13,11,0.63,0.68,0.58,21,10,11,0.55,0.53,0.58,30,11,4,79,28,11,53,25,28,1.39,1.32,1.47,14,6,8,37,32,42,11,7,4,13,6,7,4,3,1,11,16,5,21,10,11,21,11,10
SE Palmeiras,Palmeiras,2022,Brazil,36084,34576,39854,52,44,63,127,143,114,4,3,3,3,55,34,21,38,19,19,11.97,13.32,10.63,155,76,79,4.08,4.00,4.16,36,34,29,26,25,19,19,14,11,18,18,17,15,15,12,12,10,9,95,95,89,79,79,63,63,53,47,18,16,12,11,10,7,7,4,2,95,84,63,57,53,37,37,21,11,38,36,34,30,23,18,17,100,95,89,79,61,47,45,19,19,18,17,15,13,12,100,100,95,89,79,68,63,19,17,16,13,8,5,5,100,89,84,68,42,26,26,29,21,13,9,6,2,1,76,55,34,24,16,5,3,16,11,5,3,2,1,0,84,57,26,16,11,5,0,13,10,8,6,4,1,1,68,53,42,32,21,5,5,38,19,19,215,114,101,239,138,101,5.66,6.00,5.32,6.29,7.26,5.32,26,18,11,28,22,16,38,36,33,28,20,14,9,0,0,100,95,87,74,53,37,24,0,0,19,18,16,12,7,4,3,0,0,100,95,84,63,37,21,16,0,0,19,18,17,16,13,10,6,0,0,100,95,89,84,68,53,32,0,0,32,23,16,6,2,0,0,84,61,42,16,5,0,0,16,11,7,3,1,0,0,84,57,37,16,5,0,0,16,12,9,3,1,0,0,84,63,47,16,5,0,0,37,33,22,12,6,3,2,97,87,57,32,16,8,5,19,15,7,3,2,2,2,100,79,37,16,11,11,11,18,18,15,9,4,1,0,95,95,79,47,21,5,0,55,63,47,18.68,22.11,15.26,7.11,8.26,5.95,11.58,13.84,9.32,447,219,228,11.76,11.53,12,124,60,64,92,45,47,38,19,19,3.26,3.16,3.37,2.42,2.37,2.47,37,35,28,14,8,14,10,4,37,53,21,1,1,0,8,4,4,21,21,21,8,2,6,21,11,32,1,1,0,3,5,0,38,19,19,48,25,23,1.26,1.32,1.21,37,19,18,0.97,1.00,0.95,11,6,5,0.29,0.32,0.26,33,12,3,87,32,8,82,41,41,2.16,2.16,2.16,24,12,12,63,63,63,10,5,5,4,2,2,7,4,3,18,21,16,27,13,14,9,4,5
CA Mineiro,Atlético Mineiro,2022,Brazil,35697,55000,26046,76,68,86,93,95,90,3,3,3,5,58,36,22,38,19,19,9.95,10.42,9.48,127,60,67,3.34,3.16,3.53,33,28,22,20,16,13,9,4,3,15,13,11,11,11,8,6,4,3,79,68,57,57,57,42,32,21,16,18,15,11,9,5,5,3,0,0,95,79,57,47,26,26,16,0,0,32,27,25,22,19,14,14,84,71,66,57,50,37,37,18,14,14,12,11,7,7,95,74,74,63,57,37,37,14,13,11,10,8,7,7,74,68,57,53,42,37,37,22,17,14,8,3,2,1,57,45,37,21,8,5,3,11,7,5,3,2,2,1,57,37,26,16,11,11,5,11,10,9,5,1,0,0,57,53,47,26,5,0,0,38,19,19,173,98,75,204,99,105,4.55,5.16,3.95,5.37,5.21,5.53,20,9,6,25,19,13,37,37,34,25,22,16,12,0,0,97,97,89,66,57,42,32,0,0,18,18,17,11,11,8,5,0,0,95,95,89,57,57,42,26,0,0,19,19,17,14,11,8,7,0,0,100,100,89,74,57,42,37,0,0,34,25,17,8,2,1,0,89,66,45,21,5,3,0,17,12,6,3,0,0,0,89,63,32,16,0,0,0,17,13,11,5,2,1,0,89,68,57,26,11,5,0,37,28,21,16,6,1,0,97,74,55,42,16,3,0,18,13,10,9,5,1,0,95,68,53,47,26,5,0,19,15,11,7,1,0,0,100,79,57,37,5,0,0,55,58,53,16.76,18.26,15.26,5.79,6.11,5.47,10.97,12.16,9.79,481,227,254,12.66,11.95,13.37,102,56,46,57,32,25,38,19,19,2.68,2.95,2.42,1.50,1.68,1.32,36,28,17,12,5,11,6,5,28,32,26,1,0,1,4,2,2,11,11,11,8,3,5,21,16,26,4,3,1,11,16,5,38,19,19,45,25,20,1.18,1.32,1.05,24,12,12,0.63,0.63,0.63,21,13,8,0.55,0.68,0.42,27,12,5,71,32,13,56,26,30,1.47,1.37,1.58,14,7,7,37,37,37,14,5,9,10,7,3,7,2,5,18,11,26,24,11,13,18,10,8
Avai FC,Avaí,2022,Brazil,23724,5785,35684,101,71,170,57,66,50,3,2,3,4,50,32,18,38,19,19,11.36,10.37,12.37,262,102,160,6.89,5.37,8.42,37,34,29,22,20,18,13,9,4,19,16,13,11,10,8,3,3,0,100,84,68,57,53,42,16,16,0,18,18,16,11,10,10,10,6,4,95,95,84,57,53,53,53,32,21,29,22,17,15,7,3,2,76,57,45,39,18,8,5,15,12,10,9,4,3,2,79,63,53,47,21,16,11,14,10,7,6,3,0,0,74,53,37,32,16,0,0,36,33,29,23,19,12,9,95,87,76,61,50,32,24,17,16,13,8,6,3,1,89,84,68,42,32,16,5,19,17,16,15,13,9,8,100,89,84,79,68,47,42,38,19,19,218,96,122,214,101,113,5.74,5.05,6.42,5.63,5.32,5.95,21,16,11,25,16,11,37,35,29,25,20,19,12,0,0,97,92,76,66,53,50,32,0,0,18,18,16,14,12,11,7,0,0,95,95,84,74,63,57,37,0,0,19,17,13,11,8,8,5,0,0,100,89,68,57,42,42,26,0,0,35,29,19,13,7,4,1,92,76,50,34,18,11,3,18,16,9,6,3,1,1,95,84,47,32,16,5,5,17,13,10,7,4,3,0,89,68,53,37,21,16,0,33,22,16,10,6,3,2,87,57,42,26,16,8,5,17,12,11,7,5,2,2,89,63,57,37,26,11,11,16,10,5,3,1,1,0,84,53,26,16,5,5,0,45,63,26,12.39,13.47,11.32,4.45,4.53,4.37,7.95,8.95,6.95,532,291,241,14,15.32,12.68,94,49,45,55,28,27,38,19,19,2.47,2.58,2.37,1.45,1.47,1.42,34,24,17,9,7,4,3,1,11,16,5,1,1,0,4,3,1,11,16,5,7,4,3,18,21,16,10,6,4,26,32,21,38,19,19,58,34,24,1.53,1.79,1.26,18,14,4,0.47,0.74,0.21,40,20,20,1.05,1.05,1.05,34,16,6,89,42,16,32,19,13,0.84,1.00,0.68,8,5,3,21,26,16,8,4,4,22,10,12,8,7,1,21,37,5,11,5,6,23,8,15
